code,name,level,parent_code
01,农业,大类,A
011,谷物种植,中类,01
0111,稻谷种植,小类,011
0112,小麦种植,小类,011
0113,玉米种植,小类,011
0119,其他谷物种植,小类,011
012,豆类、油料和薯类种植,中类,01
0121,豆类种植,小类,012
0122,油料种植,小类,012
0123,薯类种植,小类,012
013,棉、麻、糖、烟草种植,中类,01
0131,棉花种植,小类,013
0132,麻类种植,小类,013
0133,糖料种植,小类,013
0134,烟草种植,小类,013
014,蔬菜、食用菌及园艺作物种植,中类,01
0141,蔬菜种植,小类,014
0142,食用菌种植,小类,014
0143,花卉种植,小类,014
0149,其他园艺作物种植,小类,014
015,水果种植,中类,01
0151,仁果类和核果类水果种植,小类,015
0152,葡萄种植,小类,015
0153,柑橘类种植,小类,015
0154,香蕉等亚热带水果种植,小类,015
0159,其他水果种植,小类,015
016,坚果、含油果、香料和饮料作物种植,中类,01
0161,坚果种植,小类,016
0162,含油果种植,小类,016
0163,香料作物种植,小类,016
0164,茶叶种植,小类,016
0169,其他饮料作物种植,小类,016
017,中药材种植,中类,01
0171,中草药种植,小类,017
0179,其他中药材种植,小类,017
018,草种植及割草,中类,01
0181,草种植,小类,018
0182,天然草原割草,小类,018
019,其他农业,中类,01
0190,其他农业,小类,019
02,林业,大类,A
021,林木育种和育苗,中类,02
0211,林木育种,小类,021
0212,林木育苗,小类,021
022,造林和更新,中类,02
0220,造林和更新,小类,022
023,森林经营、管护和改培,中类,02
0231,森林经营和管护,小类,023
0232,森林改培,小类,023
024,木材和竹材采运,中类,02
0241,木材采运,小类,024
0242,竹材采运,小类,024
025,林产品采集,中类,02
0251,木竹材林产品采集,小类,025
0252,非木竹材林产品采集,小类,025
03,畜牧业,大类,A
031,牲畜饲养,中类,03
0311,牛的饲养,小类,031
0312,马的饲养,小类,031
0313,猪的饲养,小类,031
0314,羊的饲养,小类,031
0315,骆驼饲养,小类,031
0319,其他牲畜饲养,小类,031
032,家禽饲养,中类,03
0321,鸡的饲养,小类,032
0322,鸭的饲养,小类,032
0323,鹅的饲养,小类,032
0329,其他家禽饲养,小类,032
033,狩猎和捕捉动物,中类,03
0330,狩猎和捕捉动物,小类,033
039,其他畜牧业,中类,03
0391,兔的饲养,小类,039
0392,蜜蜂饲养,小类,039
0399,其他未列明畜牧业,小类,039
04,渔业,大类,A
041,水产养殖,中类,04
0411,海水养殖,小类,041
0412,内陆养殖,小类,041
042,水产捕捞,中类,04
0421,海水捕捞,小类,042
0422,内陆捕捞,小类,042
05,农、林、牧、渔专业及辅助性活动,大类,A
051,农业专业及辅助性活动,中类,05
0511,种子种苗培育活动,小类,051
0512,农业机械活动,小类,051
0513,灌溉活动,小类,051
0514,农产品初加工活动,小类,051
0515,农作物病虫害防治活动,小类,051
0519,其他农业专业及辅助性活动,小类,051
052,林业专业及辅助性活动,中类,05
0521,林业有害生物防治活动,小类,052
0522,森林防火活动,小类,052
0523,林产品初级加工活动,小类,052
0529,其他林业专业及辅助性活动,小类,052
053,畜牧专业及辅助性活动,中类,05
0531,畜牧良种繁殖活动,小类,053
0532,畜禽粪污处理活动,小类,053
0539,其他畜牧专业及辅助性活动,小类,053
054,渔业专业及辅助性活动,中类,05
0541,鱼苗及鱼种场活动,小类,054
0549,其他渔业专业及辅助性活动,小类,054
06,煤炭开采和洗选业,大类,B
061,烟煤和无烟煤开采洗选,中类,06
0610,烟煤和无烟煤开采洗选,小类,061
062,褐煤开采洗选,中类,06
0620,褐煤开采洗选,小类,062
069,其他煤炭采选,中类,06
0690,其他煤炭采选,小类,069
07,石油和天然气开采业,大类,B
071,石油开采,中类,07
0711,陆地石油开采,小类,071
0712,海洋石油开采,小类,071
072,天然气开采,中类,07
0721,陆地天然气开采,小类,072
0722,海洋天然气及可燃冰开采,小类,072
08,黑色金属矿采选业,大类,B
081,铁矿采选,中类,08
0810,铁矿采选,小类,081
082,锰矿、铬矿采选,中类,08
0820,锰矿、铬矿采选,小类,082
089,其他黑色金属矿采选,中类,08
0890,其他黑色金属矿采选,小类,089
09,有色金属矿采选业,大类,B
091,常用有色金属矿采选,中类,09
0911,铜矿采选,小类,091
0912,铅锌矿采选,小类,091
0913,镍钴矿采选,小类,091
0914,锡矿采选,小类,091
0915,锑矿采选,小类,091
0916,铝矿采选,小类,091
0917,镁矿采选,小类,091
0919,其他常用有色金属矿采选,小类,091
092,贵金属矿采选,中类,09
0921,金矿采选,小类,092
0922,银矿采选,小类,092
0929,其他贵金属矿采选,小类,092
093,稀有稀土金属矿采选,中类,09
0931,钨钼矿采选,小类,093
0932,稀土金属矿采选,小类,093
0933,放射性金属矿采选,小类,093
0939,其他稀有金属矿采选,小类,093
10,非金属矿采选业,大类,B
101,土砂石开采,中类,10
1011,石灰石、石膏开采,小类,101
1012,建筑装饰用石开采,小类,101
1013,耐火土石开采,小类,101
1019,粘土及其他土砂石开采,小类,101
102,化学矿开采,中类,10
1020,化学矿开采,小类,102
103,采盐,中类,10
1030,采盐,小类,103
109,石棉及其他非金属矿采选,中类,10
1091,石棉、云母矿采选,小类,109
1092,石墨、滑石采选,小类,109
1093,宝石、玉石采选,小类,109
1099,其他未列明非金属矿采选,小类,109
11,开采专业及辅助性活动,大类,B
111,煤炭开采和洗选专业及辅助性活动,中类,11
1110,煤炭开采和洗选专业及辅助性活动,小类,111
112,石油和天然气开采专业及辅助性活动,中类,11
1120,石油和天然气开采专业及辅助性活动,小类,112
119,其他开采专业及辅助性活动,中类,11
1190,其他开采专业及辅助性活动,小类,119
12,其他采矿业,大类,B
120,其他采矿业,中类,12
1200,其他采矿业,小类,120
13,农副食品加工业,大类,C
131,谷物磨制,中类,13
1311,稻谷加工,小类,131
1312,小麦加工,小类,131
1313,玉米加工,小类,131
1314,杂粮加工,小类,131
1319,其他谷物磨制,小类,131
132,饲料加工,中类,13
1321,宠物饲料加工,小类,132
1329,其他饲料加工,小类,132
133,植物油加工,中类,13
1331,食用植物油加工,小类,133
1332,非食用植物油加工,小类,133
134,制糖业,中类,13
1340,制糖业,小类,134
135,屠宰及肉类加工,中类,13
1351,牲畜屠宰,小类,135
1352,禽类屠宰,小类,135
1353,肉制品及副产品加工,小类,135
136,水产品加工,中类,13
1361,水产品冷冻加工,小类,136
1362,鱼糜制品及水产品干腌制加工,小类,136
1363,鱼油提取及制品制造,小类,136
1369,其他水产品加工,小类,136
137,蔬菜、菌类、水果和坚果加工,中类,13
1371,蔬菜加工,小类,137
1372,食用菌加工,小类,137
1373,水果和坚果加工,小类,137
139,其他农副食品加工,中类,13
1391,淀粉及淀粉制品制造,小类,139
1392,豆制品制造,小类,139
1393,蛋品加工,小类,139
1399,其他未列明农副食品加工,小类,139
14,食品制造业,大类,C
141,焙烤食品制造,中类,14
1411,糕点、面包制造,小类,141
1419,饼干及其他焙烤食品制造,小类,141
142,糖果、巧克力及蜜饯制造,中类,14
1421,糖果、巧克力制造,小类,142
1422,蜜饯制作,小类,142
143,方便食品制造,中类,14
1431,米、面制品制造,小类,143
1432,速冻食品制造,小类,143
1433,方便面制造,小类,143
1439,其他方便食品制造,小类,143
144,乳制品制造,中类,14
1441,液体乳制造,小类,144
1442,乳粉制造,小类,144
1449,其他乳制品制造,小类,144
145,罐头食品制造,中类,14
1451,肉、禽类罐头制造,小类,145
1452,水产品罐头制造,小类,145
1453,蔬菜、水果罐头制造,小类,145
1459,其他罐头食品制造,小类,145
146,调味品、发酵制品制造,中类,14
1461,味精制造,小类,146
1462,酱油、食醋及类似制品制造,小类,146
1469,其他调味品、发酵制品制造,小类,146
149,其他食品制造,中类,14
1491,营养食品制造,小类,149
1492,保健食品制造,小类,149
1493,冷冻饮品及食用冰制造,小类,149
1494,盐加工,小类,149
1495,食品及饲料添加剂制造,小类,149
1499,其他未列明食品制造,小类,149
15,酒、饮料和精制茶制造业,大类,C
151,酒的制造,中类,15
1511,酒精制造,小类,151
1512,白酒制造,小类,151
1513,啤酒制造,小类,151
1514,黄酒制造,小类,151
1515,葡萄酒制造,小类,151
1519,其他酒制造,小类,151
152,饮料制造,中类,15
1521,碳酸饮料制造,小类,152
1522,瓶（罐）装饮用水制造,小类,152
1523,果菜汁及果菜汁饮料制造,小类,152
1524,含乳饮料和植物蛋白饮料制造,小类,152
1525,固体饮料制造,小类,152
1529,茶饮料及其他饮料制造,小类,152
153,精制茶加工,中类,15
1530,精制茶加工,小类,153
16,烟草制品业,大类,C
161,烟叶复烤,中类,16
1610,烟叶复烤,小类,161
162,卷烟制造,中类,16
1620,卷烟制造,小类,162
169,其他烟草制品制造,中类,16
1690,其他烟草制品制造,小类,169
17,纺织业,大类,C
171,棉纺织及印染精加工,中类,17
1711,棉纺纱加工,小类,171
1712,棉织造加工,小类,171
1713,棉印染精加工,小类,171
172,毛纺织及染整精加工,中类,17
1721,毛条和毛纱线加工,小类,172
1722,毛织造加工,小类,172
1723,毛染整精加工,小类,172
173,麻纺织及染整精加工,中类,17
1731,麻纤维纺前加工和纺纱,小类,173
1732,麻织造加工,小类,173
1733,麻染整精加工,小类,173
174,丝绢纺织及印染精加工,中类,17
1741,缫丝加工,小类,174
1742,绢纺和丝织加工,小类,174
1743,丝印染精加工,小类,174
175,化纤织造及印染精加工,中类,17
1751,化纤织造加工,小类,175
1752,化纤织物染整精加工,小类,175
176,针织或钩针编织物及其制品制造,中类,17
1761,针织或钩针编织物织造,小类,176
1762,针织或钩针编织物印染精加工,小类,176
1763,针织或钩针编织品制造,小类,176
177,家用纺织制成品制造,中类,17
1771,床上用品制造,小类,177
1772,毛巾类制品制造,小类,177
1773,窗帘、布艺类产品制造,小类,177
1779,其他家用纺织制成品制造,小类,177
178,产业用纺织制成品制造,中类,17
1781,非织造布制造,小类,178
1782,绳、索、缆制造,小类,178
1783,纺织带和帘子布制造,小类,178
1784,篷、帆布制造,小类,178
1789,其他产业用纺织制成品制造,小类,178
18,纺织服装、服饰业,大类,C
181,机织服装制造,中类,18
1811,运动机织服装制造,小类,181
1819,其他机织服装制造,小类,181
182,针织或钩针编织服装制造,中类,18
1821,运动休闲针织服装制造,小类,182
1829,其他针织或钩针编织服装制造,小类,182
183,服饰制造,中类,18
1830,服饰制造,小类,183
19,皮革、毛皮、羽毛及其制品和制鞋业,大类,C
191,皮革鞣制加工,中类,19
1910,皮革鞣制加工,小类,191
192,皮革制品制造,中类,19
1921,皮革服装制造,小类,192
1922,皮箱、包(袋)制造,小类,192
1923,皮手套及皮装饰制品制造,小类,192
1929,其他皮革制品制造,小类,192
193,毛皮鞣制及制品加工,中类,19
1931,毛皮鞣制加工,小类,193
1932,毛皮服装加工,小类,193
1939,其他毛皮制品加工,小类,193
194,羽毛（绒）加工及制品制造,中类,19
1941,羽毛(绒)加工,小类,194
1942,羽毛(绒)制品加工,小类,194
195,制鞋业,中类,19
1951,纺织面料鞋制造,小类,195
1952,皮鞋制造,小类,195
1953,塑料鞋制造,小类,195
1954,橡胶鞋制造,小类,195
1959,其他制鞋业,小类,195
20,木材加工和木、竹、藤、棕、草制品业,大类,C
201,木材加工,中类,20
2011,锯材加工,小类,201
2012,木片加工,小类,201
2013,单板加工,小类,201
2019,其他木材加工,小类,201
202,人造板制造,中类,20
2021,胶合板制造,小类,202
2022,纤维板制造,小类,202
2023,刨花板制造,小类,202
2029,其他人造板制造,小类,202
203,木质制品制造,中类,20
2031,建筑用木料及木材组件加工,小类,203
2032,木门窗制造,小类,203
2033,木楼梯制造,小类,203
2034,木地板制造,小类,203
2035,木制容器制造,小类,203
2039,软木制品及其他木制品制造,小类,203
204,竹、藤、棕、草等制品制造,中类,20
2041,竹制品制造,小类,204
2042,藤制品制造,小类,204
2043,棕制品制造,小类,204
2049,草及其他制品制造,小类,204
21,家具制造业,大类,C
211,木质家具制造,中类,21
2110,木质家具制造,小类,211
212,竹、藤家具制造,中类,21
2120,竹、藤家具制造,小类,212
213,金属家具制造,中类,21
2130,金属家具制造,小类,213
214,塑料家具制造,中类,21
2140,塑料家具制造,小类,214
219,其他家具制造,中类,21
2190,其他家具制造,小类,219
22,造纸和纸制品业,大类,C
221,纸浆制造,中类,22
2211,木竹浆制造,小类,221
2212,非木竹浆制造,小类,221
222,造纸,中类,22
2221,机制纸及纸板制造,小类,222
2222,手工纸制造,小类,222
2223,加工纸制造,小类,222
223,纸制品制造,中类,22
2231,纸和纸板容器制造,小类,223
2239,其他纸制品制造,小类,223
23,印刷和记录媒介复制业,大类,C
231,印刷,中类,23
2311,书、报刊印刷,小类,231
2312,本册印制,小类,231
2319,包装装潢及其他印刷,小类,231
232,装订及印刷相关服务,中类,23
2320,装订及印刷相关服务,小类,232
233,记录媒介复制,中类,23
2330,记录媒介复制,小类,233
24,文教、工美、体育和娱乐用品制造业,大类,C
241,文教办公用品制造,中类,24
2411,文具制造,小类,241
2412,笔的制造,小类,241
2413,教学用模型及教具制造,小类,241
2414,墨水、墨汁制造,小类,241
2419,其他文教办公用品制造,小类,241
242,乐器制造,中类,24
2421,中乐器制造,小类,242
2422,西乐器制造,小类,242
2423,电子乐器制造,小类,242
2429,其他乐器及零件制造,小类,242
243,工艺美术及礼仪用品制造,中类,24
2431,雕塑工艺品制造,小类,243
2432,金属工艺品制造,小类,243
2433,漆器工艺品制造,小类,243
2434,花画工艺品制造,小类,243
2435,天然植物纤维编织工艺品制造,小类,243
2436,抽纱刺绣工艺品制造,小类,243
2437,地毯、挂毯制造,小类,243
2438,珠宝首饰及有关物品制造,小类,243
2439,其他工艺美术及礼仪用品制造,小类,243
244,体育用品制造,中类,24
2441,球类制造,小类,244
2442,专项运动器材及配件制造,小类,244
2443,健身器材制造,小类,244
2444,运动防护用具制造,小类,244
2449,其他体育用品制造,小类,244
245,玩具制造,中类,24
2451,电玩具制造,小类,245
2452,塑胶玩具制造,小类,245
2453,金属玩具制造,小类,245
2454,弹射玩具制造,小类,245
2455,娃娃玩具制造,小类,245
2456,儿童乘骑玩耍的童车类产品制造,小类,245
2459,其他玩具制造,小类,245
246,游艺器材及娱乐用品制造,中类,24
2461,露天游乐场所游乐设备制造,小类,246
2462,游艺用品及室内游艺器材制造,小类,246
2469,其他娱乐用品制造,小类,246
25,石油、煤炭及其他燃料加工业,大类,C
251,精炼石油产品制造,中类,25
2511,原油加工及石油制品制造,小类,251
2519,其他原油制造,小类,251
252,煤炭加工,中类,25
2521,炼焦,小类,252
2522,煤制合成气生产,小类,252
2523,煤制液体燃料生产,小类,252
2524,煤制品制造,小类,252
2529,其他煤炭加工,小类,252
253,核燃料加工,中类,25
2530,核燃料加工,小类,253
254,生物质燃料加工,中类,25
2541,生物质液体燃料生产,小类,254
2542,生物质致密成型燃料加工,小类,254
26,化学原料和化学制品制造业,大类,C
261,基础化学原料制造,中类,26
2611,无机酸制造,小类,261
2612,无机碱制造,小类,261
2613,无机盐制造,小类,261
2614,有机化学原料制造,小类,261
2619,其他基础化学原料制造,小类,261
262,肥料制造,中类,26
2621,氮肥制造,小类,262
2622,磷肥制造,小类,262
2623,钾肥制造,小类,262
2624,复混肥料制造,小类,262
2625,有机肥料及微生物肥料制造,小类,262
2629,其他肥料制造,小类,262
263,农药制造,中类,26
2631,化学农药制造,小类,263
2632,生物化学农药及微生物农药制造,小类,263
264,涂料、油墨、颜料及类似产品制造,中类,26
2641,涂料制造,小类,264
2642,油墨及类似产品制造,小类,264
2643,工业颜料制造,小类,264
2644,工艺美术颜料制造,小类,264
2645,染料制造,小类,264
2646,密封用填料及类似品制造,小类,264
265,合成材料制造,中类,26
2651,初级形态塑料及合成树脂制造,小类,265
2652,合成橡胶制造,小类,265
2653,合成纤维单(聚合)体制造,小类,265
2659,其他合成材料制造,小类,265
266,专用化学产品制造,中类,26
2661,化学试剂和助剂制造,小类,266
2662,专项化学用品制造,小类,266
2663,林产化学产品制造,小类,266
2664,文化用信息化学品制造,小类,266
2665,医学生产用信息化学品制造,小类,266
2666,环境污染处理专用药剂材料制造,小类,266
2667,动物胶制造,小类,266
2669,其他专用化学产品制造,小类,266
267,炸药、火工及焰火产品制造,中类,26
2671,炸药及火工产品制造,小类,267
2672,焰火、鞭炮产品制造,小类,267
268,日用化学产品制造,中类,26
2681,肥皂及洗涤剂制造,小类,268
2682,化妆品制造,小类,268
2683,口腔清洁用品制造,小类,268
2684,香料、香精制造,小类,268
2689,其他日用化学产品制造,小类,268
27,医药制造业,大类,C
271,化学药品原料药制造,中类,27
2710,化学药品原料药制造,小类,271
272,化学药品制剂制造,中类,27
2720,化学药品制剂制造,小类,272
273,中药饮片加工,中类,27
2730,中药饮片加工,小类,273
274,中成药生产,中类,27
2740,中成药生产,小类,274
275,兽用药品制造,中类,27
2750,兽用药品制造,小类,275
276,生物药品制品制造,中类,27
2761,生物药品制造,小类,276
2762,基因工程药物和疫苗制造,小类,276
277,卫生材料及医药用品制造,中类,27
2770,卫生材料及医药用品制造,小类,277
278,药用辅料及包装材料制造,中类,27
2780,药用辅料及包装材料制造,小类,278
28,化学纤维制造业,大类,C
281,纤维素纤维原料及纤维制造,中类,28
2811,化纤浆粕制造,小类,281
2812,人造纤维（纤维素纤维）制造,小类,281
282,合成纤维制造,中类,28
2821,锦纶纤维制造,小类,282
2822,涤纶纤维制造,小类,282
2823,腈纶纤维制造,小类,282
2824,维纶纤维制造,小类,282
2825,丙纶纤维制造,小类,282
2826,氨纶纤维制造,小类,282
2829,其他合成纤维制造,小类,282
283,生物基材料制造,中类,28
2831,生物基化学纤维制造,小类,283
2832,生物基、淀粉基新材料制造,小类,283
29,橡胶和塑料制品业,大类,C
291,橡胶制品业,中类,29
2911,轮胎制造,小类,291
2912,橡胶板、管、带制造,小类,291
2913,橡胶零件制造,小类,291
2914,再生橡胶制造,小类,291
2915,日用及医用橡胶制品制造,小类,291
2916,运动场地用塑胶制造,小类,291
2919,其他橡胶制品制造,小类,291
292,塑料制品业,中类,29
2921,塑料薄膜制造,小类,292
2922,塑料板、管、型材制造,小类,292
2923,塑料丝、绳及编织品制造,小类,292
2924,泡沫塑料制造,小类,292
2925,塑料人造革、合成革制造,小类,292
2926,塑料包装箱及容器制造,小类,292
2927,日用塑料制品制造,小类,292
2928,人造草坪制造,小类,292
2929,塑料零件及其他塑料制品制造,小类,292
30,非金属矿物制品业,大类,C
301,水泥、石灰和石膏制造,中类,30
3011,水泥制造,小类,301
3012,石灰和石膏制造,小类,301
302,石膏、水泥制品及类似制品制造,中类,30
3021,水泥制品制造,小类,302
3022,砼结构构件制造,小类,302
3023,石棉水泥制品制造,小类,302
3024,轻质建筑材料制造,小类,302
3029,其他水泥类似制品制造,小类,302
303,砖瓦、石材等建筑材料制造,中类,30
3031,粘土砖瓦及建筑砌块制造,小类,303
3032,建筑用石加工,小类,303
3033,防水建筑材料制造,小类,303
3034,隔热和隔音材料制造,小类,303
3039,其他建筑材料制造,小类,303
304,玻璃制造,中类,30
3041,平板玻璃制造,小类,304
3042,特种玻璃制造,小类,304
3049,其他玻璃制造,小类,304
305,玻璃制品制造,中类,30
3051,技术玻璃制品制造,小类,305
3052,光学玻璃制造,小类,305
3053,玻璃仪器制造,小类,305
3054,日用玻璃制品制造,小类,305
3055,玻璃包装容器制造,小类,305
3056,玻璃保温容器制造,小类,305
3057,制镜及类似品加工,小类,305
3059,其他玻璃制品制造,小类,305
306,玻璃纤维和玻璃纤维增强塑料制品制造,中类,30
3061,玻璃纤维及制品制造,小类,306
3062,玻璃纤维增强塑料制品制造,小类,306
307,陶瓷制品制造,中类,30
3071,建筑陶瓷制品制造,小类,307
3072,卫生陶瓷制品制造,小类,307
3073,特种陶瓷制品制造,小类,307
3074,日用陶瓷制品制造,小类,307
3075,陈设艺术陶瓷制造,小类,307
3076,园艺陶瓷制造,小类,307
3079,其他陶瓷制品制造,小类,307
308,耐火材料制品制造,中类,30
3081,石棉制品制造,小类,308
3082,云母制品制造,小类,308
3089,耐火陶瓷制品及其他耐火材料制造,小类,308
309,石墨及其他非金属矿物制品制造,中类,30
3091,石墨及碳素制品制造,小类,309
3099,其他非金属矿物制品制造,小类,309
31,黑色金属冶炼和压延加工业,大类,C
311,炼铁,中类,31
3110,炼铁,小类,311
312,炼钢,中类,31
3120,炼钢,小类,312
313,钢压延加工,中类,31
3130,钢压延加工,小类,313
314,铁合金冶炼,中类,31
3140,铁合金冶炼,小类,314
32,有色金属冶炼和压延加工业,大类,C
321,常用有色金属冶炼,中类,32
3211,铜冶炼,小类,321
3212,铅锌冶炼,小类,321
3213,镍钴冶炼,小类,321
3214,锡冶炼,小类,321
3215,锑冶炼,小类,321
3216,铝冶炼,小类,321
3217,镁冶炼,小类,321
3218,硅冶炼,小类,321
3219,其他常用有色金属冶炼,小类,321
322,贵金属冶炼,中类,32
3221,金冶炼,小类,322
3222,银冶炼,小类,322
3229,其他贵金属冶炼,小类,322
323,稀有稀土金属冶炼,中类,32
3231,钨钼冶炼,小类,323
3232,稀土金属冶炼,小类,323
3239,其他稀有金属冶炼,小类,323
324,有色金属合金制造,中类,32
3240,有色金属合金制造,小类,324
325,有色金属压延加工,中类,32
3251,铜压延加工,小类,325
3252,铝压延加工,小类,325
3253,贵金属压延加工,小类,325
3254,稀有稀土金属压延加工,小类,325
3259,其他有色金属压延加工,小类,325
33,金属制品业,大类,C
331,结构性金属制品制造,中类,33
3311,金属结构制造,小类,331
3312,金属门窗制造,小类,331
332,金属工具制造,中类,33
3321,切削工具制造,小类,332
3322,手工具制造,小类,332
3323,农用及园林用金属工具制造,小类,332
3324,刀剪及类似日用金属工具制造,小类,332
3329,其他金属工具制造,小类,332
333,集装箱及金属包装容器制造,中类,33
3331,集装箱制造,小类,333
3332,金属压力容器制造,小类,333
3333,金属包装容器及材料制造,小类,333
334,金属丝绳及其制品制造,中类,33
3340,金属丝绳及其制品制造,小类,334
335,建筑、安全用金属制品制造,中类,33
3351,建筑、家具用金属配件制造,小类,335
3352,建筑装饰及水暖管道零件制造,小类,335
3353,安全、消防用金属制品制造,小类,335
3359,其他建筑、安全用金属制品制造,小类,335
336,金属表面处理及热处理加工,中类,33
3360,金属表面处理及热处理加工,小类,336
337,搪瓷制品制造,中类,33
3371,生产专用搪瓷制品制造,小类,337
3372,建筑装饰搪瓷制品制造,小类,337
3373,搪瓷卫生洁具制造,小类,337
3379,搪瓷日用品及其他搪瓷制品制造,小类,337
338,金属制日用品制造,中类,33
3381,金属制厨房用器具制造,小类,338
3382,金属制餐具和器皿制造,小类,338
3383,金属制卫生器具制造,小类,338
3389,其他金属制日用品制造,小类,338
339,铸造及其他金属制品制造,中类,33
3391,黑色金属铸造,小类,339
3392,有色金属铸造,小类,339
3393,锻件及粉末冶金制品制造,小类,339
3394,交通及公共管理用金属标牌制造,小类,339
3399,其他未列明金属制品制造,小类,339
34,通用设备制造业,大类,C
341,锅炉及原动设备制造,中类,34
3411,锅炉及辅助设备制造,小类,341
3412,内燃机及配件制造,小类,341
3413,汽轮机及辅机制造,小类,341
3414,水轮机及辅机制造,小类,341
3415,风能原动设备制造,小类,341
3419,其他原动设备制造,小类,341
342,金属加工机械制造,中类,34
3421,金属切削机床制造,小类,342
3422,金属成形机床制造,小类,342
3423,铸造机械制造,小类,342
3424,金属切割及焊接设备制造,小类,342
3425,机床功能部件及附件制造,小类,342
3429,其他金属加工机械制造,小类,342
343,物料搬运设备制造,中类,34
3431,轻小型起重设备制造,小类,343
3432,生产专用起重机制造,小类,343
3433,生产专用车辆制造,小类,343
3434,连续搬运设备制造,小类,343
3435,电梯、自动扶梯及升降机制造,小类,343
3436,客运索道制造,小类,343
3437,机械式停车设备制造,小类,343
3439,其他物料搬运设备制造,小类,343
344,泵、阀门、压缩机及类似机械制造,中类,34
3441,泵及真空设备制造,小类,344
3442,气体压缩机械制造,小类,344
3443,阀门和旋塞制造,小类,344
3444,液压动力机械及元件制造,小类,344
3445,液力动力机械及元件制造,小类,344
3446,气压动力机械及元件制造,小类,344
345,轴承、齿轮和传动部件制造,中类,34
3451,滚动轴承制造,小类,345
3452,滑动轴承制造,小类,345
3453,齿轮及齿轮减、变速箱制造,小类,345
3459,其他传动部件制造,小类,345
346,烘炉、风机、包装等设备制造,中类,34
3461,烘炉、熔炉及电炉制造,小类,346
3462,风机、风扇制造,小类,346
3463,气体、液体分离及纯净设备制造,小类,346
3464,制冷、空调设备制造,小类,346
3465,风动和电动工具制造,小类,346
3466,喷枪及类似器具制造,小类,346
3467,包装专用设备制造,小类,346
347,文化、办公用机械制造,中类,34
3471,电影机械制造,小类,347
3472,幻灯及投影设备制造,小类,347
3473,照相机及器材制造,小类,347
3474,复印和胶印设备制造,小类,347
3475,计算器及货币专用设备制造,小类,347
3479,其他文化、办公用机械制造,小类,347
348,通用零部件制造,中类,34
3481,金属密封件制造,小类,348
3482,紧固件制造,小类,348
3483,弹簧制造,小类,348
3484,机械零部件加工,小类,348
3489,其他通用零部件制造,小类,348
349,其他通用设备制造业,中类,34
3491,工业机器人制造,小类,349
3492,特殊作业机器人制造,小类,349
3493,增材制造装备制造,小类,349
3499,其他未列明通用设备制造业,小类,349
35,专用设备制造业,大类,C
351,采矿、冶金、建筑专用设备制造,中类,35
3511,矿山机械制造,小类,351
3512,石油钻采专用设备制造,小类,351
3513,深海石油钻探设备制造,小类,351
3514,建筑工程用机械制造,小类,351
3515,建筑材料生产专用机械制造,小类,351
3516,冶金专用设备制造,小类,351
3517,隧道施工专用机械制造,小类,351
352,化工、木材、非金属加工专用设备制造,中类,35
3521,炼油、化工生产专用设备制造,小类,352
3522,橡胶加工专用设备制造,小类,352
3523,塑料加工专用设备制造,小类,352
3524,木竹材加工机械制造,小类,352
3525,模具制造,小类,352
3529,其他非金属加工专用设备制造,小类,352
353,食品、饮料、烟草及饲料生产专用设备制造,中类,35
3531,食品、酒、饮料及茶生产专用设备制造,小类,353
3532,农副食品加工专用设备制造,小类,353
3533,烟草生产专用设备制造,小类,353
3534,饲料生产专用设备制造,小类,353
354,印刷、制药、日化及日用品生产专用设备制造,中类,35
3541,制浆和造纸专用设备制造,小类,354
3542,印刷专用设备制造,小类,354
3543,日用化工专用设备制造,小类,354
3544,制药专用设备制造,小类,354
3545,照明器具生产专用设备制造,小类,354
3546,玻璃、陶瓷和搪瓷制品生产专用设备制造,小类,354
3549,其他日用品生产专用设备制造,小类,354
355,纺织、服装和皮革加工专用设备制造,中类,35
3551,纺织专用设备制造,小类,355
3552,皮革、毛皮及其制品加工专用设备制造,小类,355
3553,缝制机械制造,小类,355
3554,洗涤机械制造,小类,355
356,电子和电工机械专用设备制造,中类,35
3561,电工机械专用设备制造,小类,356
3562,半导体器件专用设备制造,小类,356
3563,电子元器件与机电组件设备制造,小类,356
3569,其他电子专用设备制造,小类,356
357,农、林、牧、渔专用机械制造,中类,35
3571,拖拉机制造,小类,357
3572,机械化农业及园艺机具制造,小类,357
3573,营林及木竹采伐机械制造,小类,357
3574,畜牧机械制造,小类,357
3575,渔业机械制造,小类,357
3576,农林牧渔机械配件制造,小类,357
3577,棉花加工机械制造,小类,357
3579,其他农、林、牧、渔业机械制造,小类,357
358,医疗仪器设备及器械制造,中类,35
3581,医疗诊断、监护及治疗设备制造,小类,358
3582,口腔科用设备及器具制造,小类,358
3583,医疗实验室及医用消毒设备和器具制造,小类,358
3584,医疗、外科及兽医用器械制造,小类,358
3585,机械治疗及病房护理设备制造,小类,358
3586,康复辅具制造,小类,358
3587,眼镜制造,小类,358
3589,其他医疗设备及器械制造,小类,358
359,环保、邮政、社会公共服务及其他专用设备制造,中类,35
3591,环境保护专用设备制造,小类,359
3592,地质勘查专用设备制造,小类,359
3593,邮政专用机械及器材制造,小类,359
3594,商业、饮食、服务专用设备制造,小类,359
3595,社会公共安全设备及器材制造,小类,359
3596,交通安全、管制及类似专用设备制造,小类,359
3597,水资源专用机械制造,小类,359
3599,其他专用设备制造,小类,359
36,汽车制造业,大类,C
